competitions_id,teamId,team_rank,totalTeams,profile_id_str,flags,team_capacity,members_num
6277,597509,789,3304,strizzo;pdelcoco,1,76.11985472,2
3504,59778,4,336,agdavis;speculation;yhjiang,1,98.80952381,3
6277,598132,197,3304,junyoung;yeonmin,1,94.03753027,2
3403,59836,22,80,dmcgarry;willstanton,1,72.5,2
3599,59919,68,530,abhishek;thakurrajanand,1,87.16981132,2
3504,59931,277,336,abhishekdubey1;brankalakic,1,17.55952381,2
3599,59953,248,530,nareshshah139;nppotdar,1,53.20754717,2
6277,600192,1029,3304,kareemdarweesh;wesamelshamy,1,68.8559322,2
6116,600298,177,385,bertrandr;mpaulin,1,54.02597403,2
6116,600839,306,385,pk3663;mleadbetter,1,20.51948052,2
6277,601014,2656,3304,sruthi30;wolfsbane9513,1,19.6125908,2
6277,603534,1089,3304,wvadim;notfound,1,67.03995157,2
6277,605277,580,3304,janpreets;dikshant2210,1,82.44552058,2
6277,605846,379,3304,justinclark;zmccormick7;nickmccormick1,1,88.52905569,3
6277,606386,397,3304,hallvard;jensfredrik,1,87.9842615,2
3504,60755,293,336,leonchen0;beader,1,12.79761905,2
3354,60768,65,160,agriff86;smallnstatistics,1,59.375,2
3354,60781,51,160,lmsaini;sanjeevkumar0,1,68.125,2
3599,60820,121,530,dmitrygoritskiy;olesyabogdanova;mipt131876,1,77.16981132,3
6277,608937,20,3304,ckomaki;anmiko,1,99.39467312,2
6277,609696,454,3304,pietromarinelli;qmaruf,1,86.2590799,2
3524,61056,424,630,hackyou;anamaytengse;dhananjay0;swapnilkasliwal,1,32.6984127,4
6243,610677,226,848,skhemka;pankajvshrma,1,73.3490566,2
6277,610914,14,3304,alexs00;craigglastonbury;wrosinski;fredtony,1,99.57627119,4
2969,61116,116,165,milankovich;qulu1131356,1,29.6969697,2
6116,611225,291,385,yukimiyazaki;osciiart,1,24.41558442,2
3504,61156,260,336,jackxie7;potato,1,22.61904762,2
6116,613461,18,385,ruding;shiangyong,1,95.32467532,2
3504,61364,257,336,ronvohra;kratarthgoel,1,23.51190476,2
6116,613700,5,385,titericz;sasrdw;dmytropoplavskiy,1,98.7012987,3
6049,614554,209,655,vvankrunkelsven;adriaanslechten,1,68.09160305,2
3524,61457,40,630,moonknight;sameep;amitpanghal;sameeragrawal,1,93.65079365,4
3524,61467,178,630,abhishekanand0;kumarpallav;pulkitbansal;rishabh2,1,71.74603175,4
3524,61472,365,630,jayanthjaiswal;pulkitmaheshwari;aashayharlalka;rahulranjan3,1,42.06349206,4
3524,61503,603,630,debajyoti0;sarthakbagaria;malharmehta;digvijaybb40,1,4.285714286,4
3524,61597,475,630,gautamsumu;chandankumar134180;ashishbusi,1,24.6031746,3
3524,61601,442,630,prakharjain;rahulgupta2;utkarshdiwaker;sakett,1,29.84126984,4
6277,616244,798,3304,w268wang;williamswei;leozhc,1,75.84745763,3
6277,616286,925,3304,amrsaeed;hebasakr,1,72.00363196,2
6277,616301,1017,3304,sortega;vicentebacin,1,69.21912833,2
6116,616529,269,385,f03n1x;frenzykryger,1,30.12987013,2
2518,6166,83,276,musicallyut;bhoomi,1,69.92753623,2
6049,616845,653,655,calvinhu;diana66ds;praneet22,1,0.305343511,3
6277,617642,59,3304,a31314431;jiakang,1,98.21428571,2
6277,618515,521,3304,willperkins;chssch,1,84.23123487,2
3524,61926,490,630,sksavant;abhinavr;sanathkuppa;madhukiran0,1,22.22222222,4
3524,61939,355,630,nishanthdikkala;vipulsingh0;ashwinp;raheeborade,1,43.65079365,4
6243,620189,249,848,ppoasdd;shwang08,1,70.63679245,2
3532,62024,95,194,bluebalam;brijeshpadsala,1,51.03092784,2
6116,620780,234,385,taylorwilliams;markweygang,1,39.22077922,2
6277,620906,1374,3304,deep911;morlikow,1,58.41404358,2
6277,620939,558,3304,attila007;broziere,1,83.11138015,2
3524,62120,512,630,vishalrewari;bhavindoshi;amandeepchugh,1,18.73015873,3
3599,62290,2,530,miroslaw;bryangregory,1,99.62264151,2
6322,623311,876,938,mathurinache;clustifier,1,6.609808102,2
3599,62399,13,530,bderrett;vellamike,1,97.54716981,2
6322,624135,893,938,mpotma;rwightman,1,4.797441365,2
6277,624736,550,3304,christofer;coinlab,1,83.3535109,2
6277,626093,2997,3304,wlchastain;beuton,1,9.291767554,2
6277,626794,1819,3304,hqphat;infinitas,1,44.94552058,2
6243,627156,21,848,godaibo;legion007,1,97.52358491,2
6322,628569,94,938,arsenyinfo;cortwave,1,89.97867804,2
3599,62983,297,530,havezm;aurelientexier,1,43.96226415,2
6243,631120,222,848,pablo126;fblupi,1,73.82075472,2
6277,632508,250,3304,antonv;marymoni;oleksandrfeshchenko,1,92.43341404,3
3504,63256,326,336,surbhisinghal0;pavanpavuluri;snehaphatke,1,2.976190476,3
6277,632733,1148,3304,uomond;brendaprallon,1,65.25423729,2
3645,63276,8,32,donghyun;jinseoknam,1,75,2
3524,63291,563,630,ishtiaqrizvi;dibyac;rohitpurswani,1,10.63492063,3
6116,633215,165,385,sanderdalm;authman,1,57.14285714,2
6277,634271,30,3304,fangorn;sciense,1,99.09200969,2
6322,635218,660,938,davidleejy;shenbingquan,1,29.63752665,2
6243,635254,83,848,michaelxiao;timothyrimnac,1,90.21226415,2
6322,635377,338,938,shadysource;malessan,1,63.96588486,2
6277,636326,599,3304,ponta63;kenyawatanabe,1,81.87046005,2
3599,63734,5,530,srgodbole;madhavkumar2005;rohanrao,1,99.05660377,3
6392,637556,1139,3274,ryazanoff;yutkin,1,65.21075137,2
3532,63785,92,194,rohits;hsjiang,1,52.57731959,2
3599,63792,215,530,wzchen;zichongkao,1,59.43396226,2
6392,638195,201,3274,lintseju;lin4mation,1,93.86072083,2
6392,638416,421,3274,finlay;er9213,1,87.14111179,2
6392,638500,204,3274,alexvonrass;anvrass,1,93.7690898,2
6392,638540,2078,3274,jayendran;aarthikumar,1,36.53023824,2
3645,63862,16,32,abhishek;mattvonrohr;thakurrajanand,1,50,3
3354,63868,159,160,nschneider;ianmcculla,1,0.625,2
6322,638882,375,938,tobiasmr;merelcht,1,60.02132196,2
6277,639019,1266,3304,hileshaswani;janviparikh;ronakagrawal,1,61.68280872,3
6392,639296,190,3274,axelderomblay;eliotbarr,1,94.19670128,2
6392,639396,1743,3274,crocode;volkov,1,46.76237019,2
6392,639445,301,3274,tenaciousterrier;aman1391,1,90.80635308,2
3524,63957,30,630,ferod132182;kategeberth;johnporter,1,95.23809524,3
6277,639632,5,3304,qwang88;kazanova;mmueller,1,99.84866828,3
3599,63978,59,530,anhgemus;bnguyen0,1,88.86792453,2
6243,639853,224,848,pisarik;alxkalinovsky;sergeykovalev,1,73.58490566,3
6392,640006,2382,3274,theperk;apollotranquility,1,27.24496029,2
6392,640020,1048,3274,safianov;rkutuzov,1,67.99022602,2
6392,640461,1127,3274,dataeverywhere;sivaram002,1,65.5772755,2
6392,641377,208,3274,sourabhjha;mayankjha4,1,93.64691509,2
6049,641435,414,655,aloksin;shreepad90,1,36.79389313,2
6392,641935,1485,3274,picarus;amirbekyan,1,54.64263897,2
3532,64205,29,194,guoshengkang;yuxu138980,1,85.05154639,2
6116,642096,4,385,asanakoev;chelovekparohod,1,98.96103896,2
6322,642316,166,938,wschong;sohyongsheng,1,82.30277186,2
6392,642513,130,3274,bogomolov;puhoshville;spintowin,1,96.02932193,3
6392,642855,3052,3274,brianlawrence;lsutiger;benlove;zenlc2000,1,6.780696396,4
6392,642991,1404,3274,arhontmw;koegit;nikitaelizarov,1,57.11667685,3
3524,64349,159,630,andreybogomolov;aseveryn,1,74.76190476,2
6392,643592,2170,3274,shezan1437;sultanalnahian,1,33.72021991,2
6322,643931,167,938,brainopia;alexgaziev,1,82.19616205,2
6392,644637,929,3274,sandeep30790;arpit08,1,71.62492364,2
6392,644973,2449,3274,michellenorris;rommelcortez00,1,25.1985339,2
3599,64540,109,530,titliric;gauravsc,1,79.43396226,2
6277,645695,177,3304,nik0lashka;ksenon2611,1,94.64285714,2
6277,646599,263,3304,zxdatascience;demoon,1,92.03995157,2
6392,646722,527,3274,srrobert50;kbl4ew,1,83.90348198,2
3532,64686,70,194,scott26;tommymullaney;willmcchesney,1,63.91752577,3
6277,647006,1961,3304,tanderton;brikim,1,40.64769976,2
6392,647098,211,3274,clobber;honeyruru09,1,93.55528406,2
6277,647399,1767,3304,lomero;tomekkorbak,1,46.51937046,2
3599,64760,266,530,cuda134982;leiding1;sallydabaa,1,49.81132075,3
6277,647613,2,3304,psilogram;stasg7;utility,1,99.93946731,3
3599,64795,51,530,musicallyut;shreyes,1,90.37735849,2
3354,64838,74,160,dalejohnson;aimeebailey,1,53.75,2
6392,648385,246,3274,vossmarc;frankherfert,1,92.48625535,2
6392,648770,770,3274,mesterhd;lewtun;heathgordon,1,76.48136836,3
6392,648806,804,3274,madphysicist;keenorhian,1,75.44288332,2
6277,648878,31,3304,ryansun;lianglu;musicmilif,1,99.06174334,3
3599,64894,183,530,kasthuribh;hand140255,1,65.47169811,2
6322,649003,121,938,cjansen;ekami66;hevyw8;jamesrequa;syeddanish,1,87.10021322,5
6392,649470,96,3274,prashanth1994;vigneshinfy,1,97.06780696,2
3645,65040,14,32,davhab;oliverwilkie,1,56.25,2
6392,650673,1053,3274,cbonfield;mhoffman,1,67.83750764,2
3599,65080,185,530,elizajameson;jasnahegic;allidedi,1,65.09433962,3
3599,65089,134,530,micahmadordreamteam;alexchernos;alexkessock,1,74.71698113,3
6277,651189,283,3304,seventheli;genesischung,1,91.4346247,2
6116,652011,351,385,emielstoelinga;martvr;kirtapy;valeriescholten,1,8.831168831,4
6116,652096,22,385,madmanminkin01;adimar,1,94.28571429,2
3645,65224,4,32,zhaogang;waltchan;palmtree,1,87.5,3
6322,652291,347,938,pvrancx;kefthym,1,63.00639659,2
6322,652446,654,938,andrearapuzzi;lucath,1,30.2771855,2
3524,65247,316,630,samkaks;nicholasstamatakis,1,49.84126984,2
6392,652650,980,3274,imantd;patrick0815,1,70.06719609,2
3524,65321,468,630,yasonhao;sylvia2;shiyishen,1,25.71428571,3
6392,653428,2455,3274,roshnim;sanjuvk92,1,25.01527184,2
6116,654626,12,385,andkirill;ffff00;pavelboyko,1,96.88311688,3
6392,655336,3063,3274,yukimiyazaki;osciiart,1,6.444715944,2
3599,65724,202,530,andrianasummers;issacgebremichael;jessicabeard,1,61.88679245,3
3599,65732,149,530,jameslowrey;jaimetangelteal,1,71.88679245,2
6392,658345,260,3274,lszhang;aijiang,1,92.05864386,2
6277,658930,1863,3304,alsombra;joaoamorim,1,43.61380145,2
6243,659402,159,848,aythae;mmaguero,1,81.25,2
6392,659709,3012,3274,ananydwivedi;anand09,1,8.002443494,2
6392,660442,530,3274,wacholderbeere;karthickp6;belalc,1,83.81185095,3
6277,660502,463,3304,shilparana;rishikksh20,1,85.98668281,2
3599,66087,226,530,josephputnik;michaelramey;juliastone,1,57.35849057,3
3599,66088,190,530,masonryan;davisanson1,1,64.1509434,2
6392,661522,2849,3274,codyschuyler;djcarlos,1,12.98106292,2
3599,66203,282,530,sagarmeisheri;nirupamhaas;shweta5,1,46.79245283,3
6277,662610,40,3304,sbrugman;rethfro;macco3k;longtran2186;rooler;jellepkaggle,1,98.78934625,6
3599,66386,453,530,amuelcahyawijaya;humanoid123,1,14.52830189,2
6049,664138,15,655,zhouxiangxin;jeremyqiu,1,97.70992366,2
6322,665365,516,938,ericxu0;ozeng100,1,44.98933902,2
6243,665901,87,848,katieli16;wolfwood112;uditpareek,1,89.74056604,3
6277,667012,600,3304,skihikingkevin;johngao2,1,81.8401937,2
6392,667329,72,3274,janpreets;anuragupadhyaya,1,97.80085522,2
6392,667717,1642,3274,krishnakalyan3;amitkumarjaiswal,1,49.84728161,2
6392,668500,1184,3274,varunbhargava2012;karthikvadlamani,1,63.83628589,2
6392,669834,2345,3274,vitocolano;alphacoa,1,28.37507636,2
6392,672489,350,3274,fabioben;leopetrini;frucci;marcobocchio,1,89.30971289,4
6243,672775,81,848,fukatani;dwskwkm;bk0000,1,90.44811321,3
6392,673447,2638,3274,larrydag;moonforsun,1,19.42577886,2
6049,673535,94,655,bohdan;kulishyurii,1,85.64885496,2
6392,673912,1476,3274,xfsm1912;yhnedison,1,54.91753207,2
6392,675186,2493,3274,fx82421020;xindylin;lmz18500,1,23.8546121,3
6243,675426,127,848,johndahomey;dmikrav,1,85.02358491,2
3532,67582,51,194,miroslaw;kinnskogr,1,73.71134021,2
6277,675997,616,3304,junglerule;wangqiqi,1,81.3559322,2
3670,67752,229,361,elliotdawson;desmondt,1,36.56509695,2
3670,67852,22,361,abundrew;antoshkaplus,1,93.90581717,2
3670,67894,9,361,ccccat;blindape,1,97.50692521,2
6243,680077,129,848,dbcerigo;alitny,1,84.78773585,2
6277,680240,1785,3304,johnewz;agao12345,1,45.97457627,2
3670,68028,32,361,slothouber;rudikruger,1,91.13573407,2
6322,680461,567,938,nerdless;almondhive;margalordyzd,1,39.55223881,3
6322,682565,107,938,shgidi;dkagan,1,88.59275053,2
2551,6835,1,924,alecstephenson;rambeaux;ejlok1,1,99.89177489,3
2551,6838,354,924,phil1985;ernest,1,61.68831169,2
6277,685348,2530,3304,chenkf;luluzz,1,23.42615012,2
6392,685644,83,3274,johncandido;carloshuertas;tunguz,1,97.46487477,3
6243,686259,92,848,rorysroes;awillieloua,1,89.1509434,2
3532,68739,44,194,xieshukun;user147726;chaney,1,77.31958763,3
6277,687595,2923,3304,nikitav;sushilsontakke,1,11.531477,2
6322,688620,221,938,leon7archer;suvalex,1,76.43923241,2
6243,688888,17,848,smallyellowduck;kylehounslow,1,97.99528302,2
6649,688975,1916,3775,bradleymitchell;classicgabe,1,49.24503311,2
6649,689012,109,3775,mathurinache;stevenknguyen;jessesealand,1,97.11258278,3
6649,689156,2392,3775,gobrewers14;jacklivesay,1,36.63576159,2
6649,689277,694,3775,ubique;raddar,1,81.61589404,2
6649,689862,1740,3775,jinchengwu;luzengxiang;dannyblueliu84,1,53.90728477,3
6649,689884,243,3775,scottboj;kakachaguan,1,93.56291391,2
6649,690269,3612,3775,robertoruiz;aharless,1,4.317880795,2
6649,690793,4,3775,jordanmeyer;titericz,1,99.89403974,2
6649,691113,1326,3775,branyang;johannawang,1,64.87417219,2
6649,692113,36,3775,keegil;thomashthoresen,1,99.04635762,2
3670,69246,50,361,n9thbit;helmutsimonis;nicolasbeldiceanu,1,86.14958449,3
6649,693788,1144,3775,thunker;ponrajuganesh,1,69.69536424,2
6392,693884,1456,3274,nitish92;anishkumar22;axelj1;hewgreen,1,55.52840562,4
6649,694009,3144,3775,techvaibhav;jszymczak;cpaolino,1,16.71523179,3
3532,69415,156,194,traims;alexeivinogradov,1,19.58762887,2
6277,694285,823,3304,andylin512;mochiliu;sleepywyn,1,75.09079903,3
3670,69507,241,361,szaroletta;vbnunna,1,33.24099723,2
6392,695555,183,3274,yasybigd;ariakh,1,94.41050703,2
6649,695764,1524,3775,brentpayne;mikemull,1,59.62913907,2
3532,69611,143,194,dmitrykrivokon;ivt150449,1,26.28865979,2
6649,696256,1214,3775,psnallam;muraliuppala,1,67.8410596,2
6649,696831,1685,3775,wjfwzzc;nexplain,1,55.36423841,2
2435,697,37,107,davidwheeler;andygee,1,65.42056075,2
6649,697740,42,3775,kazanova;mmueller;peeyman,1,98.88741722,3
6649,697884,895,3775,power17;myacoubi,1,76.29139073,2
6649,698345,1484,3775,flintaxe;wrohwer,1,60.68874172,2
6277,699317,591,3304,flintaxe;wrohwer,1,82.1125908,2
2551,6997,220,924,konradb;jasontc;afinefellow,1,76.19047619,3
6392,699775,656,3274,ryangoy;mzhao4,1,79.96334759,2
6649,700925,1900,3775,tokukawa;ezetl91,1,49.66887417,2
6277,701242,1651,3304,gvkarthik93;kumardt,1,50.03026634,2
6322,701467,531,938,genmao;zhuorangu,1,43.3901919,2
6277,701686,555,3304,lvaleriu;cgratie,1,83.20217918,2
6649,703114,1593,3775,gautam1858;xenomorph,1,57.8013245,2
6277,703272,27,3304,pengyan;mgchbot,1,99.18280872,2
6565,703291,650,3831,kirubakumaresh;pavithranandaprabhu,1,83.03315061,2
6565,703801,2725,3831,rocketnoddy;sudipto2017,1,28.8697468,2
6565,703980,224,3831,shicheng720;cynthiacao89,1,94.15296267,2
6392,704468,860,3274,cpotluri;ldfernan,1,73.73243739,2
6565,704715,1288,3831,ryansun;lianglu;musicmilif,1,66.37953537,3
6565,704882,1864,3831,jughead;gosset,1,51.34429653,2
3670,70501,183,361,qtheboss;keziahdo;hoangle;phatle,1,49.30747922,4
6565,705164,1784,3831,alexandrearaujo;yidrissi,1,53.43252415,2
3175,70580,115,326,rinzewind;peterrip;asiermarcos;nenetto,1,64.72392638,4
6392,706080,129,3274,lolalola;yuyimiao,1,96.05986561,2
3175,70709,78,326,cristiancanton;miquelmartin,1,76.07361963,2
6565,707512,305,3831,tenaciousterrier;aman1391,1,92.03863221,2
6565,707783,593,3831,bumorgan;ajmemilio,1,84.52101279,2
6565,708353,1758,3831,vinaylad;talk2cshah,1,54.11119812,2
6649,708412,3357,3775,yennanliu;bwsky8,1,11.07284768,2
6565,708471,2179,3831,ykwon0407;kimsarah,1,43.12190029,2
6243,708536,232,848,smitec;beckaroos777,1,72.64150943,2
6565,708850,2416,3831,hanoush87;abilgin,1,36.93552597,2
6565,709310,2758,3831,romainbrault;hamidjalalzai,1,28.00835291,2
6565,709636,2699,3831,srinivasgurrala;gauthi9;dlsouls,1,29.54842078,3
6565,709654,1308,3831,itankoyeu;ssukhanov,1,65.85747847,2
6565,709782,1318,3831,leonardhuang;dihnatov,1,65.59645001,2
6565,709976,675,3831,sandortucakov;epattaro,1,82.38057948,2
6565,710316,2520,3831,jy2tong;gxyau6892,1,34.22083007,2
6565,710977,3355,3831,germmie;alsonyap,1,12.42495432,2
3175,71104,305,326,khairulazhar;yudaprihandana,1,6.441717791,2
6565,711259,1400,3831,n1t1nk;harshsahu,1,63.45601671,2
6649,711495,16,3775,emufarm;niiivo,1,99.57615894,2
3706,71162,231,248,wzchen;yuanjiang,1,6.85483871,2
3706,71163,121,248,mathieucliche;fliptomato,1,51.20967742,2
6565,711934,536,3831,sergeifironov;emilkayumov;tapakah68;znyksh;nersesbagiyan,1,86.00887497,5
6565,712045,2412,3831,m201509;valdaslt,1,37.03993735,2
6565,712075,926,3831,schernov;raisefamous;venheads,1,75.82876534,3
6565,713062,2080,3831,amachwe;ganeshravi22,1,45.70608196,2
6565,713079,3272,3831,yyidli;prayasg,1,14.59149047,2
6539,713865,6,28,drn01z3;dkozlov,1,78.57142857,2
2551,7140,190,924,rachel;simon3360,1,79.43722944,2
3175,71420,292,326,calaba;vojt124622,1,10.42944785,2
6392,714240,543,3274,niranjanmudhiraj;srinivasmudhiraj,1,83.41478314,2
6565,714307,344,3831,tezdhar;plarmuseau;jcuypers,1,91.02062125,3
3175,71451,33,326,senecaur;george04,1,89.87730061,2
6565,715580,3283,3831,pedvarher;albertorincon,1,14.30435918,2
6565,715920,2144,3831,davede;msoltan,1,44.03549987,2
3175,71594,60,326,ramarlina;delcacho,1,81.59509202,2
3670,71611,47,361,ccattuto;panisson;micheletizzoni,1,86.98060942,3
3175,71639,40,326,alecradford;madisonmay;lukemetz,1,87.73006135,3
6565,716613,1184,3831,sudalairajkumar;bishwarup,1,69.09423127,2
6565,716790,3145,3831,towhid1;nomanvb;evan26,1,17.90655181,3
6649,716991,3,3775,psilogram;imargo,1,99.9205298,2
6649,716994,2400,3775,gangeshrajput;sidsriv93,1,36.42384106,2
6538,717206,6,50,weiyangwang;guuker,1,88,2
6565,717624,3115,3831,bondmanu;seekck,1,18.68963717,2
6565,718149,1180,3831,zenglix;invisiblet,1,69.19864265,2
6243,718310,48,848,opanichev;irinaai,1,94.33962264,2
3706,71858,109,248,saavyshopper;matthewcrowson;richardnam;geekycoder0,1,56.0483871,4
6565,719090,1332,3831,puffin;jeru666,1,65.23101018,2
6649,719435,2571,3775,andreotti;juliolosada80,1,31.89403974,2
3706,71969,68,248,jaredcross;fgm157510;katharinehicks;trentinsull;jacobfrank;margaretgrabarsage,1,72.58064516,6
3756,72020,37,672,abhishek;pyduan,1,94.49404762,2
6565,720484,2533,3831,mrruby;panchos39,1,33.88149308,2
3756,72052,14,672,lucamassaron;adjgiulio,1,97.91666667,2
6322,720784,180,938,joacoib;antsgar,1,80.81023454,2
6322,720901,194,938,brobertsasa;jusconant,1,79.31769723,2
6649,721479,936,3775,kwnsiy;menphim,1,75.20529801,2
6243,721658,152,848,fangorn;sciense,1,82.0754717,2
6565,721715,1885,3831,antoninarusakova;osamovolik,1,50.79613678,2
6649,721876,1631,3775,crailtap;pbreithaupt,1,56.79470199,2
6649,722188,41,3775,bochen0909;lzs0047,1,98.91390728,2
6392,722193,945,3274,duplinskiy;rzwaan,1,71.1362248,2
3756,72254,13,672,dkaylor;perryism,1,98.06547619,2
3756,72261,247,672,swaller;dsoreo,1,63.24404762,2
3756,72287,431,672,woters;pythron,1,35.86309524,2
6322,722893,132,938,michaelxiao;posiedon,1,85.92750533,2
3756,72307,17,672,thakurrajanand;mlandry,1,97.4702381,2
6392,723372,2112,3274,georgejakes;bharatv007,1,35.49175321,2
3670,72347,323,361,matcha;thomeou,1,10.52631579,2
3756,72406,15,672,mjahrer;jeongyoonlee,1,97.76785714,2
6565,724640,1193,3831,kwnsiy;menphim,1,68.85930566,2
6649,724899,193,3775,omniactio;arjunb98,1,94.88741722,2
3756,72490,72,672,mattsco;pierregutierrez,1,89.28571429,2
3706,72495,162,248,convalytics;scottedwards0,1,34.67741935,2
3756,72544,281,672,jbwhitmore;smoyerman,1,58.18452381,2
6565,725868,285,3831,cahuete;momo062,1,92.56068912,2
3756,72592,131,672,rinzewind;lnicalo,1,80.50595238,2
3756,72608,68,672,huashuai;tripletdad,1,89.88095238,2
3756,72629,93,672,alexxanderlarko;dmitrylarko,1,86.16071429,2
3634,72648,34,119,thakurrajanand;triskelion,1,71.42857143,2
6392,726734,2712,3274,ycsos0;maomao0,1,17.16554673,2
6649,726749,2314,3775,bilginhalil;zaferaydin,1,38.70198675,2
3756,72686,19,672,thomasatkins;jfkingiii,1,97.17261905,2
6322,726988,857,938,flash1293;thedotcs,1,8.635394456,2
3756,72710,266,672,johnguo;kuangyuwang,1,60.41666667,2
6392,727195,1770,3274,felipesouzalima;brunolaz,1,45.9376909,2
3175,72757,52,326,acu192;reevus,1,84.04907975,2
2564,7279,1,570,mpionnier;xavierconort,1,99.8245614,2
3175,72838,143,326,jeongyoonlee;sangsulee,1,56.13496933,2
6392,729829,821,3274,danilds;musician,1,74.92364081,2
6649,730039,3442,3775,edwardyhy;yangjliu,1,8.821192053,2
6392,731786,650,3274,azanov;kolganov;mbyian,1,80.14660965,3
6649,732355,658,3775,samaelwang;wendylv,1,82.56953642,2
6392,734332,192,3274,nitsanluke;shazanj,1,94.13561393,2
6649,734518,1077,3775,jamshoho;aczzdx,1,71.47019868,2
6565,735560,2502,3831,younasm;dspider,1,34.69068128,2
6649,735706,115,3775,abdelwahedassklou;xavizhao,1,96.95364238,2
6565,735858,403,3831,piskunov91;drobotov,1,89.48055338,2
6649,736404,742,3775,iamlostcoast;mitchellreynolds,1,80.34437086,2
6392,736867,126,3274,fangorn;sciense,1,96.15149664,2
6649,737049,3102,3775,iamamylee;jonathan1011,1,17.82781457,2
6392,737386,84,3274,pengyan;mgchbot,1,97.43433109,2
6649,738136,2,3775,kylinorange;jiayou,1,99.94701987,2
6322,738150,899,938,mitkoveta;tstojan,1,4.157782516,2
3756,73860,12,672,dmcgarry;willstanton,1,98.21428571,2
3772,73874,125,607,abhishek;triskelion,1,79.40691928,2
3756,73884,524,672,roshnim;bayesianlearner,1,22.02380952,2
3756,73892,43,672,ursus73061;julianzubek,1,93.60119048,2
6565,739109,718,3831,prashanth1994;vigneshinfy,1,81.25815714,2
3772,73944,65,607,maheshakya;thilinarathnayake,1,89.29159802,2
6565,740472,2341,3831,andhacoder;kartikjain,1,38.89323936,2
6565,740566,2663,3831,kohtpojiep;andreidunets,1,30.48812321,2
3772,74060,103,607,cmchen;pingping,1,83.03130148,2
6116,740671,40,385,nizhibitsky;drn01z3,1,89.61038961,2
3706,74117,101,248,jhaskell;z164221,1,59.27419355,2
6392,741418,1783,3274,vbsowmya;datasri,1,45.54062309,2
6565,742052,1546,3831,jpetrat;arthurtok,1,59.64500131,2
3772,74211,38,607,duffman;adjgiulio,1,93.73970346,2
6565,742368,734,3831,yukunchen;mariachen,1,80.84051162,2
3175,74270,271,326,intellijawa;surana,1,16.87116564,2
3756,74282,317,672,stephenlane;robertvarian;davidmatthews1,1,52.82738095,3
6565,743165,2396,3831,okidwis;drghifari;zulazuardi,1,37.45758288,3
6565,743527,365,3831,fukatani;bk0000,1,90.4724615,2
6649,743589,1674,3775,vivanov26;michaeldanishevsky,1,55.65562914,2
3634,74382,90,119,saba82343;rahmadyatriashandayanto;srasontisirikit,1,24.3697479,3
6565,744081,1357,3831,leventdinckal;mbarsbey,1,64.57843905,2
3175,74419,35,326,franscronje;richardcraib,1,89.26380368,2
3772,74450,19,607,huashuai;xuanliu,1,96.86985173,2
6116,744702,337,385,olegsud;artkorenev,1,12.46753247,2
3756,74535,318,672,himanshusaxena;siddharthagarwal1,1,52.67857143,2
6565,745431,3265,3831,snakeonbasket;ganguly,1,14.77421039,2
6565,745637,491,3831,ccskhh;jmoore1,1,87.183503,2
6116,746063,293,385,joostd;joostm,1,23.8961039,2
6322,746553,902,938,skhemka;pankajvshrma,1,3.837953092,2
3706,74669,93,248,justinmuller;burningcole,1,62.5,2
6649,747782,676,3775,shatabdichoudhury;bluemachine,1,82.09271523,2
3634,74804,85,119,theethetzun;shilpaagarwal;cepylucky,1,28.57142857,3
6322,748072,285,938,clobber;honeyruru09,1,69.61620469,2
2509,7482,6,102,jeremyachin;tomdegodoy,1,94.11764706,2
6565,748215,1728,3831,dayangcong;qinhui0104,1,54.89428348,2
6322,748441,311,938,fangorn;sciense,1,66.84434968,2
6322,748486,626,938,jdoesv;madhumitagopal,1,33.26226013,2
6649,748622,1426,3775,tkorsi;tsybulkin,1,62.22516556,2
6649,748696,242,3775,mtinti;allmyprediction,1,93.58940397,2
3175,74880,185,326,haiyangliu;meditativeape,1,43.25153374,2
3772,74927,300,607,navsun;ashokkumar,1,50.57660626,2
3634,74930,68,119,navsun;ashokkumar,1,42.85714286,2
6322,749319,873,938,abhishek;wrosinski,1,6.929637527,2
6565,749343,1445,3831,bochen0909;lzs0047,1,62.28138867,2
3756,74965,246,672,truedolaameng;limpin;bobo2125289;huixi156065,1,63.39285714,4
3756,74967,119,672,sudalairajkumar;parthibangowthaman,1,82.29166667,2
6565,750155,182,3831,shivam6294;avijeet94,1,95.24928217,2
6322,750678,723,938,darraghdog;monodavids,1,22.92110874,2
3772,75072,169,607,utdiscant;emilbayes,1,72.15815486,2
6565,750838,3271,3831,csyams;matce20,1,14.61759332,2
2435,751,2,107,grzegorzswirszcz;claudiaperlich,1,98.13084112,2
6649,751643,1149,3775,nicolascoallier;martelman,1,69.56291391,2
2564,7520,212,570,amitkumarjha;datakrunch,1,62.80701754,2
3756,75226,505,672,dboyliao;lazywei;suensummit;muyuehlee;ckmarkoh,1,24.85119048,5
6565,752575,638,3831,rupeshwadibhasme;bhavesh302,1,83.34638476,2
6649,752628,1519,3775,vincentpham;snoopy;ilitton,1,59.7615894,3
3756,75282,423,672,williamsurles;mrsoltys;cgartrel;andrewadare,1,37.05357143,4
3772,75308,50,607,niranjan92;shreyainamdar;sidbee;romalthoppilan;greekfreak007,1,91.76276771,5
3756,75339,530,672,joserodrigopatinomartinez;mmagos;enriquebonilla;savrgg;hugomosh;sergiorangelordonez,1,21.13095238,6
