competitions_id,teamId,team_rank,totalTeams,profile_id_str,flags,team_capacity,members_num,avg_abi,avg_qua,avg_par,country_num
3800,102376,62,200,idaniboy;timpluta,1,69.00 ,2,0.15 ,2565.00 ,2.00 ,1
3887,102400,926,1784,hggshntr;baggins1;guyeng,1,48.09 ,3,0.39 ,2510.67 ,3.67 ,1
7163,1024195,136,575,hyunjonglee;lancifollia,1,76.35 ,2,0.05 ,2661.50 ,5.50 ,1
3897,102545,38,949,linhe194269;jeffhe,1,96.00 ,2,0.15 ,2536.50 ,2.00 ,1
3887,102579,90,1784,dremovd;sashab,1,94.96 ,2,1.98 ,3305.00 ,44.00 ,2
7082,1025992,3046,5163,jachlo;mizioan,1,41.00 ,2,0.02 ,1663.50 ,1.00 ,2
3926,102618,155,472,jiweiliu;xueerchen,1,67.16 ,2,14.01 ,2809.00 ,76.00 ,1
7380,1026645,224,3341,mindcool;aloisiodn,1,93.30 ,2,3.40 ,1922.00 ,50.50 ,1
7380,1026810,615,3341,crailtap;timjoseph,1,81.59 ,2,1.69 ,1740.00 ,15.50 ,1
7380,1027027,774,3341,prashanthmex;deepakgeorge,1,76.83 ,2,0.21 ,2765.50 ,3.50 ,1
3933,102703,303,313,thumarrushik;vishalshukla,1,3.19 ,2,0.02 ,2591.50 ,4.00 ,2
7380,1027171,638,3341,jiweiliu;fengari;timone;chlxyd,1,80.90 ,4,9.17 ,1971.75 ,46.25 ,3
7380,1027594,31,3341,vzsolt;sgalib;lyakaap,1,99.07 ,3,4.60 ,1609.67 ,17.67 ,3
7380,1027707,848,3341,anax64;rboyes,1,74.62 ,2,0.08 ,1703.50 ,4.00 ,1
7380,1027746,377,3341,dygger;foxyveta,1,88.72 ,2,0.08 ,1915.00 ,12.00 ,1
7380,1027752,79,3341,c1ozbek;fatihozturk,1,97.64 ,2,4.90 ,1712.00 ,19.00 ,2
7380,1028036,2876,3341,alfo512;lmosser,1,13.92 ,2,0.19 ,2147.00 ,4.50 ,2
7380,1028090,2452,3341,wswuai;huangdaoxu,1,26.61 ,2,0.07 ,1939.50 ,6.00 ,1
7082,1028392,294,5163,virgodata;mubashir44,1,94.31 ,2,0.53 ,1377.50 ,2.50 ,1
7082,1028394,297,5163,nasrullah;virgoanalytics;hamzaashraf,1,94.25 ,3,0.30 ,1475.33 ,3.33 ,2
7162,1028403,2,1081,mchahhou;nimashahbazi,1,99.81 ,2,8.89 ,2482.00 ,33.50 ,2
3933,102864,86,313,juliaastrauckas;ethanlusterman,1,72.52 ,2,0.16 ,2808.00 ,1.50 ,1
3887,102873,1271,1784,ritapimentel;atcfsilva,1,28.76 ,2,0.24 ,3073.50 ,3.50 ,1
7380,1028743,270,3341,abdellahm;salim94;akallouch;infoexoship,1,91.92 ,4,0.64 ,1556.50 ,7.00 ,1
3887,102908,1611,1784,garoshek;andriiusachov,1,9.70 ,2,0.02 ,2509.00 ,1.00 ,1
7380,1029339,65,3341,apgeorg;firolino,1,98.05 ,2,0.70 ,1655.00 ,5.50 ,1
7380,1029688,1503,3341,ja33man;zzzhacker,1,55.01 ,2,0.23 ,1625.50 ,7.00 ,2
7082,1029866,454,5163,nehzux;wangsun;svenhsia;yayundai,1,91.21 ,4,0.32 ,1505.75 ,6.25 ,1
3934,103006,2,717,mjahrer;jeongyoonlee,1,99.72 ,2,18.19 ,3721.00 ,85.50 ,2
3926,103007,287,472,quantumdamage;dineshs,1,39.19 ,2,0.16 ,2607.50 ,14.50 ,2
7380,1030118,7,3341,kylinorange;jiayou,1,99.79 ,2,2.61 ,1448.00 ,6.00 ,1
3897,103019,28,949,puffin;rajkumarb,1,97.05 ,2,1.60 ,2711.50 ,35.00 ,2
3887,103021,159,1784,akirillov;mrdruxa,1,91.09 ,2,0.37 ,3314.00 ,3.00 ,1
7391,1030255,1619,1674,lucianopv;danbahamon,1,3.29 ,2,0.01 ,1507.50 ,1.00 ,2
7082,1030314,927,5163,agarw099;kunalkotian,1,82.05 ,2,0.11 ,1451.00 ,7.50 ,2
7380,1030340,1102,3341,vtrost;sngoel,1,67.02 ,2,0.01 ,1782.50 ,1.50 ,1
7391,1030344,614,1674,agarw099;kunalkotian,1,63.32 ,2,0.11 ,1451.00 ,7.50 ,2
3933,103042,231,313,lorenzogentile;alessandronuara;micheleguerriero;martinamorlacchi,1,26.20 ,4,0.02 ,2526.50 ,1.00 ,1
3929,103074,6,284,abhishek;titericz;stasg7,1,97.89 ,3,72.35 ,3215.33 ,149.33 ,3
3897,103116,51,949,hugoguh;ricgama,1,94.63 ,2,2.33 ,2856.00 ,12.00 ,2
7380,1031620,4,3341,zhdanovich;asydorchuk,1,99.88 ,2,1.20 ,2408.00 ,12.00 ,1
7380,1031653,51,3341,ouranos;voglinio,1,98.47 ,2,6.56 ,2390.00 ,51.00 ,1
7380,1031820,1716,3341,shentao;currylc,1,48.64 ,2,8.03 ,1481.00 ,25.50 ,1
7380,1032076,33,3341,johngull;ramzes2,1,99.01 ,2,0.91 ,2406.00 ,13.00 ,1
7380,1032183,57,3341,interesting;solomonk;rhgrossm,1,98.29 ,3,3.73 ,1895.00 ,41.00 ,2
7082,1032239,540,5163,blianggg;chenxin1991,1,89.54 ,2,1.29 ,1535.50 ,14.00 ,1
3800,103340,128,200,junheepark;ljsgo0126,1,36.00 ,2,0.02 ,2511.00 ,1.00 ,2
7391,1033502,612,1674,shujian;suyue715,1,63.44 ,2,5.46 ,1880.00 ,27.00 ,1
7391,1034114,370,1674,victor101;chauncey95,1,77.90 ,2,0.02 ,1462.00 ,4.00 ,1
3934,103437,15,717,lucamassaron;adjgiulio,1,97.91 ,2,10.09 ,3176.00 ,114.00 ,2
7380,1034406,110,3341,berserker408;kesterz;xinqili,1,96.71 ,3,1.95 ,1332.00 ,18.33 ,1
7380,1034849,2243,3341,akshay3;skahmad,1,32.86 ,2,0.01 ,1457.50 ,1.00 ,2
3929,103491,1,284,barisumog;adjgiulio,1,99.65 ,2,5.48 ,2909.50 ,39.00 ,2
7082,1035949,274,5163,uginjay;avtoschakov,1,94.69 ,2,0.38 ,1728.00 ,6.00 ,1
7162,1036120,9,1081,smudap;rafalrutkowski92;macbar,1,99.17 ,3,0.15 ,1552.67 ,2.33 ,1
7391,1036781,929,1674,bochen0909;lzs0047,1,44.50 ,2,1.77 ,1784.50 ,18.50 ,1
3887,103718,1013,1784,snake91;ivanpaterno,1,43.22 ,2,0.02 ,2501.50 ,3.50 ,1
3933,103750,78,313,josephdviviano;nikhil153;jon212671,1,75.08 ,3,0.16 ,2631.67 ,1.67 ,1
7380,1037699,687,3341,hidy0503;mdsfdwei1,1,79.44 ,2,0.03 ,2108.00 ,2.50 ,1
7380,1037717,1065,3341,rajeshbhat;vignesh8491,1,68.12 ,2,0.76 ,2243.00 ,12.50 ,1
3929,103780,28,284,dmaust;frederickhadley,1,90.14 ,2,1.19 ,3177.50 ,15.50 ,1
3934,103782,593,717,saikumararava;achikp;bhuvneshwar;pinak25,1,17.29 ,4,0.15 ,2772.25 ,7.00 ,1
3934,103783,545,717,abhishekpriyam;saurabhgoel,1,23.99 ,2,0.09 ,2569.00 ,6.50 ,1
7162,1038699,762,1081,okmegy;spacecupcake,1,29.51 ,2,0.03 ,1661.50 ,2.00 ,2
7380,1038836,981,3341,xfsm1912;yhnedison,1,70.64 ,2,1.03 ,1663.00 ,10.50 ,1
7391,1039157,782,1674,josephch405;jchen623,1,53.29 ,2,0.02 ,1840.50 ,7.00 ,1
7380,1039161,1,3341,weimin;tivfrvqhs5,1,99.97 ,2,8.73 ,2043.00 ,39.00 ,1
3800,103965,16,200,kimmyholic;keshabkparhi,1,92.00 ,2,0.71 ,2513.00 ,2.50 ,1
7391,1039725,454,1674,arnaudlievin;rloury,1,72.88 ,2,0.05 ,1856.50 ,2.50 ,1
3887,104018,1483,1784,sgsunil;nishikantjohari,1,16.87 ,2,0.04 ,2773.00 ,2.00 ,1
7380,1040301,298,3341,tyronecragg;busterbluth,1,91.08 ,2,1.50 ,2219.00 ,26.00 ,1
7162,1041671,352,1081,mrcferro;europio;progerbr,1,67.44 ,3,0.02 ,1461.00 ,1.33 ,1
7380,1041819,1677,3341,kacper1095;secezar,1,49.81 ,2,0.01 ,1688.00 ,4.50 ,1
3800,104222,139,200,president;joelmpiper;monicapangilinan,1,30.50 ,3,0.02 ,2797.33 ,1.67 ,2
3887,104286,927,1784,giorgiarocco;francescamatano;albertodiiorio,1,48.04 ,3,0.02 ,2513.33 ,1.00 ,1
3934,104298,201,717,chandrad;krishnajallam,1,71.97 ,2,0.37 ,2761.50 ,35.00 ,1
3887,104354,672,1784,felipecruz;franciscoeduardomoura;pablocarneiroelias;pedrodiniz,1,62.33 ,4,0.02 ,2494.50 ,1.25 ,1
7380,1043997,614,3341,mrruby;panchos39,1,81.62 ,2,0.10 ,1630.50 ,6.50 ,1
7391,1044409,341,1674,loveall;sankar1535;lamilam,1,79.63 ,3,1.62 ,2246.33 ,15.33 ,3
7391,1046707,1434,1674,sardhendumishra;royxss,1,14.34 ,2,0.02 ,1980.50 ,2.50 ,1
7391,1046827,1481,1674,wheatex;collinreinking,1,11.53 ,2,0.01 ,1530.50 ,1.00 ,1
7162,1047173,911,1081,tcuvelier;sarahwassermann,1,15.73 ,2,0.02 ,2178.50 ,4.00 ,2
7042,1048270,122,260,timon88;digitalchaos666,1,53.08 ,2,0.99 ,1580.00 ,27.50 ,2
3951,104853,18,632,jiweiliu;xueerchen;econoraptor,1,97.15 ,3,9.45 ,2706.00 ,52.00 ,1
3951,104855,42,632,wangli;hyposulphite;dennismcclung,1,93.35 ,3,0.15 ,2782.00 ,4.33 ,1
7082,1048709,3901,5163,ajithvajrala;amoslayola,1,24.44 ,2,0.08 ,1715.00 ,5.50 ,2
7162,1049033,91,1081,danilds;samerfatayri,1,91.58 ,2,0.25 ,2487.50 ,9.00 ,2
3951,104962,34,632,jfkingiii;theredrifle,1,94.62 ,2,2.35 ,2776.00 ,22.50 ,1
3887,105013,863,1784,limpin;garylim,1,51.63 ,2,0.02 ,2699.00 ,2.50 ,1
2447,1051,69,252,tteravai;laudanovic,1,72.62 ,2,0.38 ,3913.00 ,9.50 ,1
7162,1051507,202,1081,tingtingl;danavg,1,81.31 ,2,0.44 ,1290.00 ,12.00 ,1
7115,1052573,494,626,sunakshi132;ajay88,1,21.09 ,2,0.02 ,2160.00 ,5.00 ,1
7082,1053164,1259,5163,laviniapaganini;trakton,1,75.61 ,2,0.03 ,1490.00 ,1.00 ,1
7082,1053418,265,5163,antont;znyksh,1,94.87 ,2,0.84 ,1871.00 ,6.50 ,1
7380,1053535,520,3341,inodino;oskarkarnblad,1,84.44 ,2,0.09 ,1582.00 ,1.50 ,1
3933,105399,138,313,jiweiliu;xueerchen,1,55.91 ,2,14.01 ,2809.00 ,76.00 ,1
7162,1054155,28,1081,stephenbprice;warpri81,1,97.41 ,2,0.16 ,1285.00 ,4.00 ,1
7380,1054537,1980,3341,changliu14;xuexiaoy;kangk1,1,40.74 ,3,0.01 ,1720.00 ,3.33 ,2
3951,105459,63,632,newtohere;razgon;tayshin,1,90.03 ,3,3.46 ,3217.33 ,44.00 ,2
3951,105466,14,632,gertjac;kazanova;adrienpapaioannou,1,97.78 ,3,23.89 ,3031.67 ,86.33 ,3
7380,1054810,1354,3341,aphaniteja;adityagudimella;anjanarao,1,59.47 ,3,0.17 ,2192.00 ,9.33 ,2
7380,1055593,1484,3341,sinter;slevente,1,55.58 ,2,0.01 ,1749.00 ,1.50 ,1
3951,105604,367,632,uday1889;seemakurthi;vitalstatistix,1,41.93 ,3,0.08 ,2796.00 ,10.67 ,2
3951,105618,1,632,owenzhang1;xavierconort,1,99.84 ,2,13.96 ,3599.00 ,37.00 ,2
7380,1056540,2780,3341,jiefeng0;wangjian790;echoseattle,1,16.79 ,3,0.02 ,1979.67 ,1.00 ,1
7082,1056652,475,5163,medkhaliljabri;alaeddineayadi;mohamedjedidi,1,90.80 ,3,0.89 ,1529.33 ,16.33 ,2
7082,1056930,2796,5163,girrajm;swappy09,1,45.85 ,2,0.07 ,1832.00 ,3.00 ,2
3800,105707,31,200,josephartsimovich;rachelbowyer,1,84.50 ,2,0.24 ,2684.50 ,2.00 ,2
3951,105718,102,632,keiku322;takwat,1,83.86 ,2,1.83 ,2919.50 ,19.50 ,1
3641,105722,190,267,ngutten;nicholaschia,1,28.84 ,2,0.58 ,2487.00 ,6.00 ,2
3951,105766,257,632,puffin;rajkumarb,1,59.34 ,2,1.60 ,2711.50 ,35.00 ,2
3887,105797,171,1784,adrienpapaioannou;denis11,1,90.41 ,2,0.92 ,2552.00 ,6.50 ,1
3887,105822,157,1784,jiweiliu;xueerchen;econoraptor,1,91.20 ,3,9.45 ,2706.00 ,52.00 ,1
7162,1058313,795,1081,paulyang;donghyunlee1;pdashk,1,26.46 ,3,0.01 ,2245.00 ,1.33 ,1
3934,105865,360,717,esarausad;aaronhoffer;davehunn,1,49.79 ,3,0.02 ,2999.33 ,2.00 ,1
3887,105885,447,1784,vladimirm0;maximefr,1,74.94 ,2,0.02 ,2479.00 ,2.50 ,2
3887,105913,435,1784,wijebandara;dracusds123;diunuge,1,75.62 ,3,0.11 ,2896.33 ,3.33 ,1
3951,105974,30,632,adrianhaldenby;haldenby;kristaviola,1,95.25 ,3,0.62 ,2749.33 ,7.67 ,1
3887,105986,1248,1784,flam00;khalilharrane,1,30.04 ,2,0.02 ,2499.00 ,1.00 ,1
3887,106023,436,1784,dulangasashika;nadeeshaangunasinghe;thilinamrt;anushkamahesh1,1,75.56 ,4,0.12 ,2519.75 ,1.75 ,1
3929,106031,96,284,adamkalman;alekseykocherzhenko;henochwong,1,66.20 ,3,0.16 ,2492.00 ,1.00 ,1
3800,106125,135,200,vaibhavpandey1;punitk,1,32.50 ,2,0.02 ,2544.50 ,4.50 ,1
3951,106126,256,632,ayushrajsingh;rohanrao,1,59.49 ,2,11.99 ,2882.00 ,34.50 ,1
3934,106157,13,717,agdavis;speculation;teracrator,1,98.19 ,3,5.27 ,2951.33 ,17.33 ,1
3887,106182,1192,1784,saichaitanyamanchikatla;varshaa,1,33.18 ,2,0.02 ,2600.50 ,1.00 ,1
3887,106203,1473,1784,juanvazqmont;renegarxia;didiergamboa,1,17.43 ,3,0.02 ,2489.67 ,2.00 ,1
7162,1062063,261,1081,window98;clouddsy,1,75.86 ,2,0.07 ,1730.00 ,1.00 ,1
3951,106251,270,632,minyubb;wangning0,1,57.28 ,2,0.02 ,2913.50 ,1.00 ,1
3934,106301,283,717,vivekvichare;vikasmajjagi,1,60.53 ,2,0.09 ,3452.50 ,5.00 ,2
7043,1063050,57,162,leonardolima;inoridv,1,64.81 ,2,0.48 ,1428.50 ,3.00 ,1
3951,106385,218,632,springcoil;maksudi,1,65.51 ,2,0.17 ,2798.50 ,6.50 ,2
3800,106391,26,200,apurdy;alfrandom,1,87.00 ,2,0.23 ,2794.00 ,8.50 ,1
3887,106418,382,1784,abhik1368;tiwaripradeep,1,78.59 ,2,0.03 ,3155.50 ,1.00 ,2
7391,1064292,742,1674,jmcarpenter2;cpcsiszar,1,55.68 ,2,0.04 ,1288.50 ,6.50 ,1
3934,106449,98,717,jiweiliu;xueerchen;maksudi,1,86.33 ,3,9.45 ,2707.00 ,52.33 ,2
3934,106465,321,717,jzegan;trevorkelley;eugenecamus,1,55.23 ,3,0.06 ,3430.67 ,3.67 ,3
7380,1065007,2071,3341,subham2203;tapabrata2009,1,38.01 ,2,0.07 ,1361.00 ,2.50 ,1
3951,106502,69,632,citynight;sherrylau,1,89.08 ,2,0.49 ,2873.00 ,3.50 ,1
3951,106510,111,632,anuzis;ayumi203988;razort,1,82.44 ,3,0.01 ,2741.67 ,3.00 ,2
3951,106559,9,632,madhavkumar2005;anshul;dixitgaurav,1,98.58 ,3,1.84 ,3170.67 ,27.67 ,3
3929,106573,124,284,jiweiliu;xueerchen,1,56.34 ,2,14.01 ,2809.00 ,76.00 ,1
7380,1066091,2186,3341,paultran;zyedpls,1,34.57 ,2,0.02 ,1596.50 ,1.50 ,1
3929,106661,12,284,clustifier;sobrosen,1,95.77 ,2,6.43 ,2856.00 ,63.50 ,2
7082,1066816,1782,5163,acruve15;guizer,1,65.49 ,2,0.14 ,1524.50 ,1.50 ,2
3951,106685,8,632,leustagos;titericz,1,98.73 ,2,57.98 ,3315.50 ,126.50 ,1
7115,1067147,60,626,laurensdlm;tantali,1,90.42 ,2,0.17 ,1598.50 ,1.50 ,1
3929,106880,189,284,caracena;fvildoso,1,33.45 ,2,0.08 ,2687.00 ,5.50 ,1
3951,106950,167,632,thomasatkins;feliperego,1,73.58 ,2,0.93 ,3674.00 ,12.00 ,1
7380,1069645,50,3341,opanichev;igorkrashenyi,1,98.50 ,2,5.73 ,2521.00 ,69.00 ,1
3929,107000,2,284,dremovd;mikhailtrofimov,1,99.30 ,2,5.32 ,3512.00 ,62.00 ,2
7380,1070000,1731,3341,farabi;chifae,1,48.19 ,2,0.02 ,1529.00 ,2.50 ,1
7162,1070311,193,1081,cjwind;silverhugh,1,82.15 ,2,0.01 ,1644.50 ,1.00 ,1
7115,1070426,53,626,vladyslavfedjukov;msemikin;antonpotapchuk,1,91.53 ,3,0.21 ,1739.00 ,6.00 ,2
3929,107071,97,284,vtatulin;ushanov,1,65.85 ,2,0.15 ,2485.50 ,2.50 ,2
3951,107150,6,632,markgoldburd;dmitriyguller,1,99.05 ,2,2.43 ,2661.50 ,13.50 ,1
7380,1071820,42,3341,mathormad;chauhuynh;thuantp;ngoquochung;haimd1801;nhmquang;nguyenbadung,1,98.74 ,7,4.48 ,1334.86 ,32.14 ,1
7162,1072325,379,1081,shashi085;rashmik1990;binnymathew,1,64.94 ,3,0.01 ,1485.00 ,1.00 ,1
7042,1073278,32,260,thibaultperier;alphasy,1,87.69 ,2,0.17 ,2267.00 ,2.00 ,1
7043,1073836,6,162,subho406;amandavinci,1,96.30 ,2,0.78 ,1572.50 ,3.50 ,1
7082,1073904,2976,5163,aringhosh;gusfelhberg;gman300,1,42.36 ,3,0.03 ,1584.00 ,1.33 ,2
7380,1074018,16,3341,truepk;prostoblank;shadastrouant,1,99.52 ,3,1.37 ,2128.00 ,13.33 ,2
3934,107424,149,717,alfiyaismagilova;alexpirozhenko,1,79.22 ,2,0.31 ,2558.00 ,7.50 ,1
7391,1076306,73,1674,nickydebeer;jeroends;gijsreuvers,1,95.64 ,3,0.15 ,1502.67 ,2.67 ,1
7391,1076490,1458,1674,bakshienator;yashuseth,1,12.90 ,2,0.04 ,1969.00 ,3.50 ,1
7391,1077003,1520,1674,raghavansandhya;vivekgopinathlal,1,9.20 ,2,0.05 ,1805.50 ,1.00 ,2
7380,1078770,1471,3341,iguaana;jongssss,1,55.97 ,2,0.01 ,1801.00 ,1.50 ,2
2448,1079,10,55,germanguillermotorres;johannatrujillodiaz11,1,81.82 ,2,0.16 ,3902.50 ,1.50 ,1
7391,1080089,960,1674,puneeth019;rohithl;batmobile,1,42.65 ,3,0.01 ,1466.67 ,2.67 ,1
7391,1080199,500,1674,emmagras;yytina;christophwindheuser;arifwider,1,70.13 ,4,0.01 ,1658.00 ,1.50 ,2
2448,1081,8,55,avehtari;jarnovanhatalo;tuomasnikoskinen,1,85.45 ,3,0.19 ,3898.00 ,2.00 ,1
2448,1082,38,55,simosarkka;jounihartikainen,1,30.91 ,2,0.02 ,3903.00 ,1.00 ,1
7391,1082186,1105,1674,lucianoviola;julioassis,1,33.99 ,2,0.09 ,1745.00 ,4.00 ,1
7163,1083020,507,575,bhanusrivatsav;atminnesota,1,11.83 ,2,0.01 ,1531.50 ,2.00 ,2
3934,108447,187,717,teabone;mbhiggins;aaroningber,1,73.92 ,3,0.16 ,2610.67 ,4.00 ,1
7082,1084616,4776,5163,tanmoychatterjee;siddharthtri,1,7.50 ,2,0.01 ,1635.50 ,1.00 ,1
7380,1085518,707,3341,nishkgp;oostopitre,1,78.84 ,2,1.28 ,3049.50 ,20.00 ,1
7380,1086544,20,3341,bisgsingh;aruncr,1,99.40 ,2,0.27 ,2182.00 ,5.00 ,1
3929,108863,207,284,avanigoe;rajeshmunavalli,1,27.11 ,2,0.02 ,2481.00 ,1.00 ,1
7380,1088785,1119,3341,zhaoxinhu2014;zhongjshi2,1,66.51 ,2,0.01 ,1320.50 ,3.00 ,1
3929,108931,18,284,zhaogang;waltchan,1,93.66 ,2,1.12 ,3357.00 ,11.50 ,2
7380,1089401,2383,3341,bumsookim;blackin77,1,28.67 ,2,0.01 ,1680.50 ,1.00 ,1
7082,1089854,1805,5163,douglasandrade;edhowler,1,65.04 ,2,0.20 ,1269.50 ,9.50 ,1
3951,109052,251,632,esarausad;davehunn,1,60.28 ,2,0.02 ,3051.00 ,2.50 ,1
7380,1092346,1993,3341,dotrang;phubinh,1,40.35 ,2,0.07 ,1647.00 ,1.00 ,1
7391,1092829,319,1674,solomonleung;leolcling;tangor,1,80.94 ,3,0.13 ,1845.67 ,3.00 ,1
3951,109284,55,632,nesterov;ikretus;spoilt,1,91.30 ,3,1.29 ,3050.00 ,28.00 ,1
7380,1093699,2803,3341,amsalahuddin;krisjobs,1,16.10 ,2,0.01 ,2015.50 ,2.00 ,2
3929,109421,67,284,vertix;alexeygusakov,1,76.41 ,2,0.24 ,2942.00 ,5.00 ,1
7162,1096063,513,1081,johnjaychou;zxmmichelle,1,52.54 ,2,0.79 ,1289.50 ,8.50 ,1
7380,1096453,245,3341,ksaranya;aspillai;sruthikolla,1,92.67 ,3,0.49 ,1446.67 ,9.67 ,1
3951,109692,496,632,alicesadventures;josephficek,1,21.52 ,2,0.02 ,2466.00 ,2.50 ,1
7380,1097075,674,3341,cashfeg;nakamichi;wasizu;yukari17;kentay;solisolid,1,79.83 ,6,1.59 ,2346.67 ,20.50 ,1
7391,1097463,1617,1674,quantumdamage;dragonassi,1,3.41 ,2,0.08 ,2109.50 ,15.00 ,1
7380,1097499,284,3341,pengyan;shixw125;damonchen,1,91.50 ,3,14.28 ,2078.67 ,36.33 ,1
7634,1098129,5,1314,seanjv;ttagu99,1,99.62 ,2,4.60 ,1750.50 ,21.50 ,2
7634,1098235,4,1314,titericz;gamers5a;pavelost;dmytropoplavskiy;heyt0ny,1,99.70 ,5,25.12 ,2028.00 ,56.00 ,3
7380,1098274,3093,3341,zjclgoforpython;weinan,1,7.42 ,2,0.02 ,1990.00 ,6.50 ,1
7082,1098284,2586,5163,dzjkb1;undun11,1,49.91 ,2,0.01 ,1851.50 ,4.50 ,1
7391,1098513,231,1674,meli19;qinhui1999,1,86.20 ,2,4.20 ,1463.00 ,57.50 ,2
7634,1098823,548,1314,palsol;belkakari,1,58.30 ,2,0.78 ,1720.00 ,10.00 ,1
7162,1099505,166,1081,eincostein;crazymutt,1,84.64 ,2,0.01 ,1823.50 ,1.50 ,1
7634,1099674,32,1314,mikhail123;scitator;alexozerin,1,97.56 ,3,0.59 ,2136.00 ,8.67 ,1
7634,1099902,88,1314,opanichev;igorkrashenyi,1,93.30 ,2,5.73 ,2521.00 ,69.00 ,1
7634,1100048,1016,1314,danielseetoh;sngguojie;jkok005,1,22.68 ,3,0.01 ,1518.67 ,1.00 ,2
7634,1100377,566,1314,interesting;solomonk,1,56.93 ,2,2.37 ,2037.50 ,47.50 ,1
6775,1100479,31,518,yanzhicong;vachelch,1,94.02 ,2,0.17 ,1523.00 ,10.50 ,2
7163,1100658,172,575,victorfour;akpenou,1,70.09 ,2,0.01 ,1898.00 ,1.50 ,1
7634,1100724,552,1314,jiaxinyu;cloudrainstar,1,57.99 ,2,0.31 ,1616.50 ,9.00 ,2
7634,1100945,815,1314,bonga1;brightertiger,1,37.98 ,2,4.25 ,1503.00 ,30.00 ,1
7634,1101039,1,1314,hengck23;ryansun;seesee,1,99.92 ,3,13.87 ,2399.67 ,39.00 ,3
7634,1101319,546,1314,ybonde;mehtasaransh,1,58.45 ,2,0.03 ,1601.00 ,1.00 ,1
7380,1101389,1200,3341,christophschmidl;chriskamphuis;scotwolf,1,64.08 ,3,0.12 ,2231.33 ,6.00 ,3
7634,1101851,580,1314,jabors;edelgadop,1,55.86 ,2,0.01 ,1424.50 ,1.50 ,1
7634,1102116,220,1314,tanderton;brikim,1,83.26 ,2,0.33 ,2241.50 ,17.00 ,1
7634,1102598,57,1314,altourus;szarko;synkrohnus,1,95.66 ,3,0.19 ,1613.67 ,1.33 ,1
7634,1102650,634,1314,farmani60;nasser1941,1,51.75 ,2,0.24 ,2059.00 ,3.00 ,2
7634,1103013,529,1314,barisercan;ftkurt,1,59.74 ,2,0.02 ,1986.00 ,2.00 ,1
7634,1103182,843,1314,amirlavasani;zaghaghi,1,35.84 ,2,0.01 ,1788.50 ,1.00 ,2
7634,1103498,137,1314,whiteworld;ultimate010,1,89.57 ,2,0.06 ,2280.00 ,1.00 ,1
7380,1103991,1692,3341,jaydentan;tingyao;jeffreyeffendy,1,49.36 ,3,0.28 ,1831.67 ,4.67 ,2
2606,11062,7,238,nschneider;biasvariance,1,97.06 ,2,4.38 ,3668.50 ,21.00 ,1
7082,1106419,91,5163,sokolovyaroslav;immortalturtle;sergeyspbu16,1,98.24 ,3,0.17 ,1353.67 ,12.67 ,1
7634,1106424,837,1314,pkhlop;akhloponin,1,36.30 ,2,0.03 ,2325.00 ,1.00 ,2
7634,1108356,56,1314,ouranos;voglinio;andreaslup,1,95.74 ,3,5.13 ,2277.33 ,39.67 ,1
3934,110851,334,717,mlwhiz;roopaligupta,1,53.42 ,2,0.52 ,2673.00 ,9.00 ,2
7634,1108527,21,1314,douglasandrade;edhowler,1,98.40 ,2,0.20 ,1269.50 ,9.50 ,1
2606,11087,142,238,john63208;roberthenson,1,40.34 ,2,0.02 ,3861.50 ,1.00 ,1
7380,1109347,709,3341,damngamerz;aptrishu,1,78.78 ,2,0.07 ,1321.00 ,3.50 ,1
7634,1109357,9,1314,jandjenter;ildoonet,1,99.32 ,2,2.16 ,2585.00 ,9.50 ,2
7380,1109567,1043,3341,wizziee;gabfil;ginterhauser,1,68.78 ,3,0.08 ,1605.33 ,2.00 ,1
7634,1109603,112,1314,nathanielmeyer;bachiraoun,1,91.48 ,2,0.15 ,2468.00 ,1.00 ,1
7391,1109633,57,1674,omniactio;arjunb98,1,96.59 ,2,0.67 ,2106.50 ,14.00 ,1
7634,1110918,49,1314,neongen;rhgrossm,1,96.27 ,2,5.96 ,1724.00 ,42.50 ,2
3929,111110,15,284,mikesev;kazanova,1,94.72 ,2,30.41 ,3092.00 ,108.00 ,2
7634,1111413,299,1314,barbolo;adrianodennanni,1,77.25 ,2,0.01 ,2042.50 ,1.00 ,1
3887,111147,1304,1784,photovoltaic;davidchi,1,26.91 ,2,0.02 ,2501.50 ,1.50 ,1
7634,1111595,8,1314,zfturbo;mifril;twoleggedeye;shvetsiya;alexradionov,1,99.39 ,5,7.33 ,1770.00 ,40.00 ,2
7163,1112119,111,575,monsieurwagner;kqhoffmann;khujsak,1,80.70 ,3,0.04 ,1594.67 ,2.00 ,1
7380,1112330,1240,3341,longyunguo;naihemxy77,1,62.89 ,2,0.20 ,1459.00 ,3.50 ,1
2496,11128,366,1350,hanwang;kilian0,1,72.89 ,2,0.09 ,3796.00 ,3.00 ,1
7634,1113521,988,1314,davidjp;jespinosalo,1,24.81 ,2,0.03 ,1598.00 ,4.00 ,1
7634,1113596,743,1314,jagadeesh09;harshbhate,1,43.46 ,2,0.01 ,1588.00 ,2.50 ,1
3887,111362,417,1784,maheshakya;thilinarathnayake;thimalk;channagayan,1,76.63 ,4,0.24 ,2978.75 ,6.00 ,1
7082,1114010,2569,5163,nasibullah;matrixb,1,50.24 ,2,0.10 ,1614.50 ,9.50 ,1
